loss,params,n_estimators,train_time
0.6395612120087455,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7565175598457399, 'early_stopping_rounds': 20, 'learning_rate': 0.013094147449381205, 'metric': 'auc', 'min_child_samples': 405, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 39, 'objective': 'binary', 'reg_alpha': 0.8476861304803519, 'reg_lambda': 0.1891363666030578, 'seed': 42, 'subsample': 0.5543950571580673, 'subsample_for_bin': 220000, 'vebose_eval': 1}",25,0.3940606117248535
0.6403930933425181,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7158965628051632, 'early_stopping_rounds': 20, 'learning_rate': 0.062268505142272904, 'metric': 'auc', 'min_child_samples': 175, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 95, 'objective': 'poisson', 'reg_alpha': 0.9053019362033188, 'reg_lambda': 0.3638803239566184, 'seed': 42, 'subsample': 0.7335889570240441, 'subsample_for_bin': 200000, 'vebose_eval': 1}",25,0.47431302070617676
0.6350954325570787,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9324643873065419, 'early_stopping_rounds': 20, 'learning_rate': 0.012328502084843932, 'metric': 'auc', 'min_child_samples': 50, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 142, 'objective': 'poisson', 'reg_alpha': 0.1968601006527507, 'reg_lambda': 0.4745121424920399, 'seed': 42, 'subsample': 0.99877896303495, 'subsample_for_bin': 40000, 'vebose_eval': 1}",25,0.5557851791381836
0.6405046085307626,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.8750800335633898, 'early_stopping_rounds': 20, 'learning_rate': 0.020562935694849918, 'metric': 'auc', 'min_child_samples': 160, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 31, 'objective': 'poisson', 'reg_alpha': 0.19934698789986027, 'reg_lambda': 0.7433132846530591, 'seed': 42, 'subsample': 0.9775171170154239, 'subsample_for_bin': 40000, 'vebose_eval': 1}",398,3.3492233753204346
0.6389887469780613,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.838475938110171, 'early_stopping_rounds': 20, 'learning_rate': 0.017909560219892814, 'metric': 'auc', 'min_child_samples': 50, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 136, 'objective': 'poisson', 'reg_alpha': 0.4164005766775836, 'reg_lambda': 0.5873168611072621, 'seed': 42, 'subsample': 0.9458665509670818, 'subsample_for_bin': 40000, 'vebose_eval': 1}",85,1.3049118518829346
0.6403959797394108,"{'boosting_type': 'goss', 'colsample_bytree': 0.8933756792484504, 'early_stopping_rounds': 20, 'learning_rate': 0.02541822306658803, 'metric': 'auc', 'min_child_samples': 50, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 57, 'objective': 'poisson', 'reg_alpha': 0.38561562920676523, 'reg_lambda': 0.6561956185009316, 'seed': 42, 'subsample': 0.9607074086881031, 'subsample_for_bin': 40000, 'vebose_eval': 1}",145,1.3982033729553223
0.6383757488988054,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.8611325303661537, 'early_stopping_rounds': 20, 'learning_rate': 0.019396406021667503, 'metric': 'auc', 'min_child_samples': 245, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 120, 'objective': 'binary', 'reg_alpha': 0.3164276532131754, 'reg_lambda': 0.8165072098911834, 'seed': 42, 'subsample': 0.994047153720927, 'subsample_for_bin': 40000, 'vebose_eval': 1}",37,0.7018885612487793
0.6375949195580908,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9103682857887739, 'early_stopping_rounds': 20, 'learning_rate': 0.015172037815718256, 'metric': 'auc', 'min_child_samples': 65, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 142, 'objective': 'poisson', 'reg_alpha': 0.164580000216428, 'reg_lambda': 0.5389437247564828, 'seed': 42, 'subsample': 0.9999005160045236, 'subsample_for_bin': 40000, 'vebose_eval': 1}",82,1.3433008193969727
0.6371939739626725,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9285772073545066, 'early_stopping_rounds': 20, 'learning_rate': 0.01655075647938905, 'metric': 'auc', 'min_child_samples': 265, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 121, 'objective': 'poisson', 'reg_alpha': 0.2929877316597883, 'reg_lambda': 0.6040249514716596, 'seed': 42, 'subsample': 0.8954008671903151, 'subsample_for_bin': 40000, 'vebose_eval': 1}",72,1.1183106899261475
0.6384808480285679,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9375539829735834, 'early_stopping_rounds': 20, 'learning_rate': 0.022125438237649342, 'metric': 'auc', 'min_child_samples': 395, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 93, 'objective': 'poisson', 'reg_alpha': 0.04465457273952875, 'reg_lambda': 0.47268295672380634, 'seed': 42, 'subsample': 0.9682772827500018, 'subsample_for_bin': 40000, 'vebose_eval': 1}",115,1.6462562084197998
0.6392910002863726,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.8547048483648791, 'early_stopping_rounds': 20, 'learning_rate': 0.012696005926913298, 'metric': 'auc', 'min_child_samples': 200, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 117, 'objective': 'poisson', 'reg_alpha': 0.5127255145157416, 'reg_lambda': 0.6275125577585636, 'seed': 42, 'subsample': 0.90324401564782, 'subsample_for_bin': 40000, 'vebose_eval': 1}",95,1.412818193435669
0.6409623715403626,"{'boosting_type': 'goss', 'colsample_bytree': 0.8137157673679332, 'early_stopping_rounds': 20, 'learning_rate': 0.012005411226527533, 'metric': 'auc', 'min_child_samples': 335, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 129, 'objective': 'poisson', 'reg_alpha': 0.5399533715713632, 'reg_lambda': 0.6949015291185824, 'seed': 42, 'subsample': 0.9306676345585649, 'subsample_for_bin': 280000, 'vebose_eval': 1}",238,2.841768980026245
0.6378781624592824,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.8814273027383462, 'early_stopping_rounds': 20, 'learning_rate': 0.013866566096903359, 'metric': 'auc', 'min_child_samples': 280, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 50, 'objective': 'binary', 'reg_alpha': 0.1341711498915769, 'reg_lambda': 0.4465141184112562, 'seed': 42, 'subsample': 0.9853278718425776, 'subsample_for_bin': 260000, 'vebose_eval': 1}",55,0.7414007186889648
0.6411204174371328,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9007762042519262, 'early_stopping_rounds': 20, 'learning_rate': 0.03515426074079837, 'metric': 'auc', 'min_child_samples': 20, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 62, 'objective': 'poisson', 'reg_alpha': 0.25303738541033516, 'reg_lambda': 0.5060114281912406, 'seed': 42, 'subsample': 0.9999459905895884, 'subsample_for_bin': 140000, 'vebose_eval': 1}",211,2.1785826683044434
0.6385312106777958,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9159311380902693, 'early_stopping_rounds': 20, 'learning_rate': 0.010933791422928876, 'metric': 'auc', 'min_child_samples': 450, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 133, 'objective': 'poisson', 'reg_alpha': 0.35799981100643685, 'reg_lambda': 0.6697145148623613, 'seed': 42, 'subsample': 0.9515806158643431, 'subsample_for_bin': 180000, 'vebose_eval': 1}",197,2.9003732204437256
0.6368613692510222,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9421286197139294, 'early_stopping_rounds': 20, 'learning_rate': 0.017265342492292206, 'metric': 'auc', 'min_child_samples': 35, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 142, 'objective': 'poisson', 'reg_alpha': 0.47251567782600723, 'reg_lambda': 0.787369142294896, 'seed': 42, 'subsample': 0.8438143408794057, 'subsample_for_bin': 100000, 'vebose_eval': 1}",87,1.4582369327545166
0.6397523980179853,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9241082011909341, 'early_stopping_rounds': 20, 'learning_rate': 0.010000242650817589, 'metric': 'auc', 'min_child_samples': 50, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 128, 'objective': 'poisson', 'reg_alpha': 0.08815373182735677, 'reg_lambda': 0.7093971708534368, 'seed': 42, 'subsample': 0.8649727712948682, 'subsample_for_bin': 60000, 'vebose_eval': 1}",388,5.06310772895813
0.6420244218299118,"{'boosting_type': 'goss', 'colsample_bytree': 0.8680773428199353, 'early_stopping_rounds': 20, 'learning_rate': 0.018796349251176497, 'metric': 'auc', 'min_child_samples': 225, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 77, 'objective': 'poisson', 'reg_alpha': 0.4335501965601663, 'reg_lambda': 0.9293529431541729, 'seed': 42, 'subsample': 0.8198131969318774, 'subsample_for_bin': 40000, 'vebose_eval': 1}",286,2.9565231800079346
0.6404715163405914,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9632329931293218, 'early_stopping_rounds': 20, 'learning_rate': 0.03071250032864856, 'metric': 'auc', 'min_child_samples': 410, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 89, 'objective': 'binary', 'reg_alpha': 0.22302429661796758, 'reg_lambda': 0.41461875552643124, 'seed': 42, 'subsample': 0.9383745777911525, 'subsample_for_bin': 160000, 'vebose_eval': 1}",169,2.0586087703704834
0.6392119469257597,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9795090439373073, 'early_stopping_rounds': 20, 'learning_rate': 0.10125019549580208, 'metric': 'auc', 'min_child_samples': 195, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 91, 'objective': 'poisson', 'reg_alpha': 0.5625009467920195, 'reg_lambda': 0.5678217543079221, 'seed': 42, 'subsample': 0.9106152077114409, 'subsample_for_bin': 80000, 'vebose_eval': 1}",55,0.8008198738098145
0.639425916301531,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.7952655502458809, 'early_stopping_rounds': 20, 'learning_rate': 0.02103457189056485, 'metric': 'auc', 'min_child_samples': 115, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 94, 'objective': 'poisson', 'reg_alpha': 0.28011836965246134, 'reg_lambda': 0.0016473628285722797, 'seed': 42, 'subsample': 0.9742825941878813, 'subsample_for_bin': 120000, 'vebose_eval': 1}",58,0.8773441314697266
0.6370038090670205,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9487223722577145, 'early_stopping_rounds': 20, 'learning_rate': 0.015620965228549178, 'metric': 'auc', 'min_child_samples': 70, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 116, 'objective': 'poisson', 'reg_alpha': 0.19213504951892618, 'reg_lambda': 0.39926133403314945, 'seed': 42, 'subsample': 0.9626680062958256, 'subsample_for_bin': 180000, 'vebose_eval': 1}",96,1.4483556747436523
0.6373244405767463,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9333616542381742, 'early_stopping_rounds': 20, 'learning_rate': 0.014380136521159296, 'metric': 'auc', 'min_child_samples': 420, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 140, 'objective': 'poisson', 'reg_alpha': 0.40279698758756277, 'reg_lambda': 0.38009816878920594, 'seed': 42, 'subsample': 0.8529243167774827, 'subsample_for_bin': 220000, 'vebose_eval': 1}",75,1.270150899887085
0.6407548071640813,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9697508146802367, 'early_stopping_rounds': 20, 'learning_rate': 0.024442331908330124, 'metric': 'auc', 'min_child_samples': 125, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 84, 'objective': 'poisson', 'reg_alpha': 0.026182305950772033, 'reg_lambda': 0.3329189614039606, 'seed': 42, 'subsample': 0.9230664430941026, 'subsample_for_bin': 260000, 'vebose_eval': 1}",386,4.120283365249634
0.6396900713826595,"{'boosting_type': 'goss', 'colsample_bytree': 0.9077363127109929, 'early_stopping_rounds': 20, 'learning_rate': 0.01321535321689317, 'metric': 'auc', 'min_child_samples': 60, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 111, 'objective': 'binary', 'reg_alpha': 0.11404458860762207, 'reg_lambda': 0.8937817120556323, 'seed': 42, 'subsample': 0.9986630104729435, 'subsample_for_bin': 240000, 'vebose_eval': 1}",124,1.7194032669067383
0.6363336710196518,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9994900086890176, 'early_stopping_rounds': 20, 'learning_rate': 0.011337978366319152, 'metric': 'auc', 'min_child_samples': 110, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 76, 'objective': 'poisson', 'reg_alpha': 0.33769895892312246, 'reg_lambda': 0.3083709707643119, 'seed': 42, 'subsample': 0.8758611521833529, 'subsample_for_bin': 180000, 'vebose_eval': 1}",121,1.6405062675476074
0.6392873231715575,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.954556456274589, 'early_stopping_rounds': 20, 'learning_rate': 0.026865067325464884, 'metric': 'auc', 'min_child_samples': 330, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 135, 'objective': 'poisson', 'reg_alpha': 0.16237804324936422, 'reg_lambda': 0.4808832709492423, 'seed': 42, 'subsample': 0.982444698874053, 'subsample_for_bin': 100000, 'vebose_eval': 1}",195,2.9223082065582275
0.639863277314194,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.8895250650668182, 'early_stopping_rounds': 20, 'learning_rate': 0.02298045067945047, 'metric': 'auc', 'min_child_samples': 480, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 51, 'objective': 'poisson', 'reg_alpha': 0.6292372421958375, 'reg_lambda': 0.4355482874802987, 'seed': 42, 'subsample': 0.9556538340814041, 'subsample_for_bin': 280000, 'vebose_eval': 1}",253,2.5373728275299072
0.6359416481875519,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9779245434006583, 'early_stopping_rounds': 20, 'learning_rate': 0.010017041392642865, 'metric': 'auc', 'min_child_samples': 55, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 36, 'objective': 'poisson', 'reg_alpha': 0.30951731999827836, 'reg_lambda': 0.527759138110048, 'seed': 42, 'subsample': 0.8848708252738012, 'subsample_for_bin': 140000, 'vebose_eval': 1}",26,0.42610669136047363
0.6389889773737264,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.8477226509723494, 'early_stopping_rounds': 20, 'learning_rate': 0.012067499905279746, 'metric': 'auc', 'min_child_samples': 30, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 107, 'objective': 'poisson', 'reg_alpha': 0.6657639035061936, 'reg_lambda': 0.7554444925956689, 'seed': 42, 'subsample': 0.9261225557159433, 'subsample_for_bin': 40000, 'vebose_eval': 1}",140,1.946568250656128
0.6399423509496255,"{'boosting_type': 'goss', 'colsample_bytree': 0.9997455287531091, 'early_stopping_rounds': 20, 'learning_rate': 0.01679289099634039, 'metric': 'auc', 'min_child_samples': 235, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 145, 'objective': 'binary', 'reg_alpha': 0.37461868518393215, 'reg_lambda': 0.17370473312837553, 'seed': 42, 'subsample': 0.9448293174079514, 'subsample_for_bin': 120000, 'vebose_eval': 1}",259,3.472785711288452
0.6394148554664404,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9422102905905765, 'early_stopping_rounds': 20, 'learning_rate': 0.014918942087463796, 'metric': 'auc', 'min_child_samples': 345, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 102, 'objective': 'poisson', 'reg_alpha': 0.45269205901091836, 'reg_lambda': 0.23865956614166084, 'seed': 42, 'subsample': 0.7736682795437855, 'subsample_for_bin': 180000, 'vebose_eval': 1}",355,4.4641947746276855
0.6394399685939375,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.8719484025157509, 'early_stopping_rounds': 20, 'learning_rate': 0.03182954847594732, 'metric': 'auc', 'min_child_samples': 100, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 104, 'objective': 'poisson', 'reg_alpha': 0.05411155749515806, 'reg_lambda': 0.2700894842638352, 'seed': 42, 'subsample': 0.9025343813364757, 'subsample_for_bin': 160000, 'vebose_eval': 1}",113,1.5559146404266357
0.6395588490708042,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9922131857897007, 'early_stopping_rounds': 20, 'learning_rate': 0.010034576987540294, 'metric': 'auc', 'min_child_samples': 250, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 40, 'objective': 'poisson', 'reg_alpha': 0.2114238920495354, 'reg_lambda': 0.1593044120364766, 'seed': 42, 'subsample': 0.5650146980553393, 'subsample_for_bin': 200000, 'vebose_eval': 1}",575,5.4701902866363525
0.635936909409512,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9858416560652197, 'early_stopping_rounds': 20, 'learning_rate': 0.01082935615344304, 'metric': 'auc', 'min_child_samples': 365, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 148, 'objective': 'poisson', 'reg_alpha': 0.14638132374036084, 'reg_lambda': 0.1385906669770396, 'seed': 42, 'subsample': 0.5462725028294596, 'subsample_for_bin': 200000, 'vebose_eval': 1}",225,3.3948111534118652
0.6376581677760771,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9652177556704216, 'early_stopping_rounds': 20, 'learning_rate': 0.012505615032848572, 'metric': 'auc', 'min_child_samples': 240, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 130, 'objective': 'poisson', 'reg_alpha': 0.2519702702015242, 'reg_lambda': 0.0768486969357409, 'seed': 42, 'subsample': 0.519008981805481, 'subsample_for_bin': 200000, 'vebose_eval': 1}",183,2.574998378753662
0.6360175571081275,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9741141433569015, 'early_stopping_rounds': 20, 'learning_rate': 0.010656706444596062, 'metric': 'auc', 'min_child_samples': 340, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 132, 'objective': 'poisson', 'reg_alpha': 0.19132755406696672, 'reg_lambda': 0.20828282580302965, 'seed': 42, 'subsample': 0.5942098303229022, 'subsample_for_bin': 200000, 'vebose_eval': 1}",87,1.3873679637908936
0.6358057092156404,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9578830791020486, 'early_stopping_rounds': 20, 'learning_rate': 0.013288515112362708, 'metric': 'auc', 'min_child_samples': 190, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 87, 'objective': 'poisson', 'reg_alpha': 0.2390819366608592, 'reg_lambda': 0.3201701672984033, 'seed': 42, 'subsample': 0.6128645904336626, 'subsample_for_bin': 200000, 'vebose_eval': 1}",29,0.5779726505279541
0.6371196612232649,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.931393877091427, 'early_stopping_rounds': 20, 'learning_rate': 0.011826486312186342, 'metric': 'auc', 'min_child_samples': 490, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 44, 'objective': 'poisson', 'reg_alpha': 0.16540176643557203, 'reg_lambda': 0.19480958181125793, 'seed': 42, 'subsample': 0.5099666365175733, 'subsample_for_bin': 200000, 'vebose_eval': 1}",72,0.854755163192749
0.6369923003427569,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9876792752293696, 'early_stopping_rounds': 20, 'learning_rate': 0.011257461505708147, 'metric': 'auc', 'min_child_samples': 445, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 118, 'objective': 'poisson', 'reg_alpha': 0.9623819827612142, 'reg_lambda': 0.29144053874804715, 'seed': 42, 'subsample': 0.9857874532321605, 'subsample_for_bin': 80000, 'vebose_eval': 1}",217,3.1006321907043457
0.6376068024449145,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9180361684154723, 'early_stopping_rounds': 20, 'learning_rate': 0.013904178753607353, 'metric': 'auc', 'min_child_samples': 415, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 122, 'objective': 'poisson', 'reg_alpha': 0.6857325935735037, 'reg_lambda': 0.11717626460089485, 'seed': 42, 'subsample': 0.9642680689176713, 'subsample_for_bin': 60000, 'vebose_eval': 1}",75,1.245814323425293
0.6397905404811358,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9519207293908937, 'early_stopping_rounds': 20, 'learning_rate': 0.012499379502042007, 'metric': 'auc', 'min_child_samples': 400, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 99, 'objective': 'poisson', 'reg_alpha': 0.12077701138926893, 'reg_lambda': 0.03123202437940173, 'seed': 42, 'subsample': 0.5353164243489015, 'subsample_for_bin': 200000, 'vebose_eval': 1}",461,5.5361328125
0.640509091108823,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9992825747501268, 'early_stopping_rounds': 20, 'learning_rate': 0.010007139113095372, 'metric': 'auc', 'min_child_samples': 365, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 69, 'objective': 'poisson', 'reg_alpha': 0.2814109605340106, 'reg_lambda': 0.2588528286486256, 'seed': 42, 'subsample': 0.9988702510453156, 'subsample_for_bin': 40000, 'vebose_eval': 1}",888,9.095470666885376
0.6355321668935326,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9628688326669175, 'early_stopping_rounds': 20, 'learning_rate': 0.015888389457806507, 'metric': 'auc', 'min_child_samples': 150, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 32, 'objective': 'poisson', 'reg_alpha': 0.09934195595856984, 'reg_lambda': 0.22596703280641425, 'seed': 42, 'subsample': 0.9511116966124581, 'subsample_for_bin': 220000, 'vebose_eval': 1}",25,0.39238691329956055
0.636279828474298,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9458467131223408, 'early_stopping_rounds': 20, 'learning_rate': 0.010547458655914414, 'metric': 'auc', 'min_child_samples': 390, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 33, 'objective': 'poisson', 'reg_alpha': 0.07631636028221181, 'reg_lambda': 0.3475406503906721, 'seed': 42, 'subsample': 0.9781671553394252, 'subsample_for_bin': 240000, 'vebose_eval': 1}",29,0.461245059967041
0.6367267094358434,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9798462664575794, 'early_stopping_rounds': 20, 'learning_rate': 0.011764201816239073, 'metric': 'auc', 'min_child_samples': 465, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 146, 'objective': 'poisson', 'reg_alpha': 0.30038592648813733, 'reg_lambda': 0.09131202012257444, 'seed': 42, 'subsample': 0.9371367544407264, 'subsample_for_bin': 200000, 'vebose_eval': 1}",87,1.4679055213928223
0.6368958235403656,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9730842905134116, 'early_stopping_rounds': 20, 'learning_rate': 0.014569832551541977, 'metric': 'auc', 'min_child_samples': 425, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 142, 'objective': 'poisson', 'reg_alpha': 0.22697873378995065, 'reg_lambda': 0.05891618932152243, 'seed': 42, 'subsample': 0.9894766024542477, 'subsample_for_bin': 260000, 'vebose_eval': 1}",71,1.2578275203704834
0.6359784064335464,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9346811985554507, 'early_stopping_rounds': 20, 'learning_rate': 0.013224839498817257, 'metric': 'auc', 'min_child_samples': 65, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 134, 'objective': 'poisson', 'reg_alpha': 0.26389775271365473, 'reg_lambda': 0.17481483879459792, 'seed': 42, 'subsample': 0.6287832640303759, 'subsample_for_bin': 180000, 'vebose_eval': 1}",25,0.5680558681488037
0.6389819217368781,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9237513795474834, 'early_stopping_rounds': 20, 'learning_rate': 0.017366333725702215, 'metric': 'auc', 'min_child_samples': 25, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 71, 'objective': 'poisson', 'reg_alpha': 0.3535445812249141, 'reg_lambda': 0.2469565753862708, 'seed': 42, 'subsample': 0.7169552774069615, 'subsample_for_bin': 280000, 'vebose_eval': 1}",178,2.077659845352173
0.6367506171332207,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9868287082250079, 'early_stopping_rounds': 20, 'learning_rate': 0.011337018710609185, 'metric': 'auc', 'min_child_samples': 145, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 97, 'objective': 'poisson', 'reg_alpha': 0.8184730256680413, 'reg_lambda': 0.14567672344290017, 'seed': 42, 'subsample': 0.5860644575818713, 'subsample_for_bin': 200000, 'vebose_eval': 1}",117,1.6450672149658203
0.6363853349435963,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9922437014330326, 'early_stopping_rounds': 20, 'learning_rate': 0.010001681123868863, 'metric': 'auc', 'min_child_samples': 270, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 82, 'objective': 'poisson', 'reg_alpha': 0.13979640122911274, 'reg_lambda': 0.10874604346891402, 'seed': 42, 'subsample': 0.5484589106674274, 'subsample_for_bin': 40000, 'vebose_eval': 1}",136,1.8816132545471191
0.6401614443249889,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9107878138910097, 'early_stopping_rounds': 20, 'learning_rate': 0.01823359678205216, 'metric': 'auc', 'min_child_samples': 475, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 78, 'objective': 'poisson', 'reg_alpha': 0.32900085502947934, 'reg_lambda': 0.30084347860088834, 'seed': 42, 'subsample': 0.9668055032142302, 'subsample_for_bin': 100000, 'vebose_eval': 1}",343,4.026642084121704
0.6381318280865698,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.899728960604552, 'early_stopping_rounds': 20, 'learning_rate': 0.015634469585835285, 'metric': 'auc', 'min_child_samples': 380, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 101, 'objective': 'poisson', 'reg_alpha': 0.18503780162729547, 'reg_lambda': 0.2803022005197389, 'seed': 42, 'subsample': 0.528874063749269, 'subsample_for_bin': 140000, 'vebose_eval': 1}",102,1.4741017818450928
0.6401009719139759,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9659658385958356, 'early_stopping_rounds': 20, 'learning_rate': 0.019998162579102724, 'metric': 'auc', 'min_child_samples': 205, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 106, 'objective': 'poisson', 'reg_alpha': 0.00691635598191806, 'reg_lambda': 0.2030709615050988, 'seed': 42, 'subsample': 0.9187534021389692, 'subsample_for_bin': 20000, 'vebose_eval': 1}",337,4.1209516525268555
0.6370862354201706,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9546314809869252, 'early_stopping_rounds': 20, 'learning_rate': 0.012776548018319343, 'metric': 'auc', 'min_child_samples': 140, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 73, 'objective': 'poisson', 'reg_alpha': 0.21111293087977312, 'reg_lambda': 0.22784993253190855, 'seed': 42, 'subsample': 0.5037252247808429, 'subsample_for_bin': 200000, 'vebose_eval': 1}",88,1.243034839630127
0.6370507139381064,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9421269309964233, 'early_stopping_rounds': 20, 'learning_rate': 0.013911105090701172, 'metric': 'auc', 'min_child_samples': 110, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 113, 'objective': 'poisson', 'reg_alpha': 0.6470154423742535, 'reg_lambda': 0.38104684579745696, 'seed': 42, 'subsample': 0.5743808601006559, 'subsample_for_bin': 160000, 'vebose_eval': 1}",87,1.3065779209136963
0.6372916654110103,"{'boosting_type': 'gbdt', 'colsample_bytree': 0.9268408117098189, 'early_stopping_rounds': 20, 'learning_rate': 0.010826370369152063, 'metric': 'auc', 'min_child_samples': 360, 'nthread': 10, 'num_boost_round': 1000, 'num_leaves': 90, 'objective': 'poisson', 'reg_alpha': 0.0408963143351769, 'reg_lambda': 0.16224900662712066, 'seed': 42, 'subsample': 0.6667431791797751, 'subsample_for_bin': 120000, 'vebose_eval': 1}",94,1.371433973312378
